"report-file-0"
"Iteration" "mass_in etc.."
("Iteration" "mass_in" "mass-balance" "pressure_min")
480 0.3448217339768467 0.3593714493501211 12079.26116468752
481 0.3448218264092034 0.3418581650229862 12589.56188391856
482 0.3448218635524376 0.3243163242241049 12977.77741929044
483 0.3448218743503442 0.3072115174848058 13377.32534447207
484 0.3448218663367863 0.2914335844229216 13849.71958022729
485 0.344821841689005 0.276525172363309 14386.79730503431
486 0.3448218014164702 0.2620117401075108 14820.74666678173
487 0.3448217466945873 0.2476153210753249 15205.8022817426
488 0.3448216783839058 0.2331958152155738 15640.34249965763
489 0.3448215974518614 0.2186724382198839 16116.89534771739
490 0.3448215049528587 0.2040199483168152 16650.42337856717
491 0.3448214023381104 0.1892345653221001 17108.0766244636
492 0.3448212899279827 0.1743216027630914 17525.664956669
493 0.3448211700979769 0.1592993064590416 17970.79289114477
494 0.3448210436432173 0.1441987816444748 18454.05288942812
495 0.3448209116154297 0.1290524597847432 18979.487310766
496 0.3448207751243269 0.1139038238850654 19346.07566146512
497 0.344820635115313 0.09880188760493386 19711.22021601571
498 0.3448204924783435 0.08379691478708012 20109.41056151512
499 0.3448203482030606 0.06894238873512759 20547.05400611812
500 0.3448202033060885 0.05428941222075645 21025.34562403
501 0.3448200586131883 0.03989141903229521 21420.60999101366
502 0.3448199146717168 0.02579290689990138 21750.70393791456
503 0.3448196291861122 0.0120314359049335 22111.24175289546
504 0.3448194371658524 -0.001358881738025397 22504.83615522295
505 0.3448192824604407 -0.01434844514073036 22934.34989590184
506 0.3448191463075536 -0.02691303526448757 23400.17480517787
507 0.3448190170823699 -0.03903452960378406 23709.83072449602
508 0.3448188943566329 -0.0507012155105056 24030.01278477585
509 0.344818779470002 -0.06190760552312397 24374.55951014928
510 0.3448186713572589 -0.07265388755421293 24748.87447551089
511 0.3448185690222815 -0.08294527792415463 25155.05004723295
512 0.3448184725296214 -0.09278836056271456 25592.60830192662
513 0.3448183812575328 -0.1021932525469915 25882.46753466896
514 0.3448182951069521 -0.1111738131693868 26178.1269141512
515 0.344818214204398 -0.1197450535595699 26497.0593122807
516 0.3448181391637601 -0.1279233716904248 26840.07864047139
517 0.34481806969149 -0.1357260686462473 27210.45913198301
518 0.3448180058701426 -0.1431701942296996 27610.51299085106
519 0.3448179477611658 -0.1502731131914374 27947.56509724002
520 0.3448178953856859 -0.1570515160315311 28213.742713983
521 0.3448178489441778 -0.1635213983562809 28498.71225515653
522 0.344817808625202 -0.1696980825498522 28803.51583983736
523 0.3448177741712298 -0.1755961874978788 29129.40907954261
524 0.3448177454893727 -0.1812293584505417 29483.98197101407
525 0.3448177223685399 -0.1866102850436882 29861.1141907096
526 0.3448177041794747 -0.1917510174561144 30151.58717374273
527 0.3448176910605718 -0.1966628283198921 30395.9790002272
528 0.3448176827450175 -0.2013562135608592 30656.63788355278
529 0.3448176786847261 -0.2058411743381114 30935.44814813583
530 0.3448176788057898 -0.2101268835606536 31230.00990286388
531 0.344817683059007 -0.2142221780721966 31542.41494403979
532 0.3448176907064784 -0.2181353322189313 31877.08692849355
533 0.344817701409621 -0.221874104956873 32214.28560217342
534 0.3448177151278071 -0.2254458292349419 32430.07472547375
535 0.3448177319606462 -0.2288574742104344 32654.82156156066
536 0.3448177510455593 -0.2321155109457959 32896.11460210693
537 0.3448177724350258 -0.2352260838490718 33151.92252329126
538 0.3448177957878331 -0.2381949830958787 33421.82568700848
539 0.3448178206244628 -0.2410276619431788 33711.36736494103
540 0.3448178466779632 -0.2437292513364593 34021.21796182866
541 0.3448178742567742 -0.2463045974406993 34343.93830659323
542 0.3448179030777779 -0.2487582478728758 34552.58180682998
543 0.3448179323785609 -0.2510945310744377 34756.02341748257
544 0.3448179620018614 -0.2533175231003778 34970.23180418693
545 0.3448179918910108 -0.2554310813760348 35194.85039041899
546 0.3448179156566558 -0.2574389782349295 35432.13931512492
547 0.3448178580280155 -0.2593445695772597 35680.85061895839
548 0.3448178270283233 -0.2611511613172152 35942.26183291163
549 0.3448178129608251 -0.2628619137291043 36216.44236437792
550 0.3448178093972533 -0.2644798475202064 36503.32254691255
551 0.3448178132464463 -0.2660078540108328 36705.08842728115
552 0.3448178213278935 -0.2674487133627194 36881.60850778603
553 0.3448178324116099 -0.2688051055467904 37066.98474224521
554 0.3448178462136879 -0.2700796220929445 37261.37597649277
555 0.3448178612889506 -0.2712747715415455 37464.34858040611
556 0.3448178773260095 -0.272392980778983 37676.31073393357
557 0.3448178938922479 -0.2734366127476506 37896.84264510808
558 0.3448179105741276 -0.2744079432273928 38126.88308518481
559 0.3448179269677548 -0.2753092438086444 38365.83114308804
560 0.3448179426364076 -0.2761427147917738 38613.48523979192
561 0.3448179576656351 -0.2769104993335071 38825.82421104767
562 0.3448179720793025 -0.2776147067611236 38974.54978390966
563 0.3448179851348523 -0.2782574053533124 39129.08258523948
564 0.344817997188629 -0.2788406309813057 39289.84675279709
565 0.3448180078553192 -0.2793663849250331 39456.86246306253
566 0.3448180170508506 -0.2798366516226251 39629.22186945673
567 0.3448180246851252 -0.2802533345737631 39807.05449745108
568 0.3448180308242303 -0.2806183459370973 39989.44719648328
569 0.3448179567762753 -0.2809336352050325 40176.38792319689
570 0.3448179933964068 -0.2812008533329415 40368.23412672355
571 0.3448180100538156 -0.2814219381476862 40564.13962080933
572 0.3448179421602109 -0.2815987291362163 40764.32526387308
573 0.3448179810884049 -0.2817327817389521 40965.89032661261
574 0.3448179985882033 -0.2818259340655014 41081.97027110501
575 0.3448180071741712 -0.2818798496662604 41200.40044527284
576 0.3448180115388763 -0.2818961633616203 41326.09226868792
577 0.34481801267322 -0.2818764777079034 41451.87318346104
578 0.3448180114903485 -0.2818223608553113 41577.94058542862
579 0.3448180084243812 -0.2817353415769933 41704.11586889622
580 0.3448180042359331 -0.2816169091074773 41828.99456210472
581 0.3448179990341117 -0.2814685142454108 41952.60334297126
582 0.3448179933494798 -0.2812915581409761 42074.25619180351
583 0.3448179868365744 -0.2810874277100388 42193.57607493678
584 0.3448179796965935 -0.2808574464957302 42310.19407141917
585 0.3448179718152503 -0.2806029002400931 42423.5961990774
586 0.3448179629126529 -0.280325032464545 42533.7158014134
587 0.3448179544721048 -0.2800250417001335 42640.14743660315
588 0.3448179455019945 -0.2797040863286681 42742.86797658326
589 0.3448179362342835 -0.2793632778293734 42841.6509065944
590 0.3448179266258674 -0.2790036861021683 42935.89355146413
591 0.3448179209480442 -0.2786263291362695 43025.02138048648
592 0.344817912530056 -0.2782322039364977 43108.28589981609
593 0.3448179092364597 -0.2778222241883742 43161.07741094461
594 0.3448179032721603 -0.2773972847292728 43196.6053758967
595 0.3448178960443002 -0.2769582316270748 43226.66632033794
596 0.3448178859353774 -0.2765058681999827 43250.40391155389
597 0.3448178829020792 -0.2760409381962934 43267.04567365458
598 0.3448178768831354 -0.2755641560113452 43275.92785609516
599 0.3448178702943716 -0.2750761816562041 43276.47407916293
600 0.3448178177255727 -0.2745776846784324 43268.21562003995
601 0.3448178538018039 -0.2740690998506005 43250.86186386312
602 0.3448178672746048 -0.2735510669568753 43224.39998540557
603 0.3448178706746894 -0.2730240593920234 43188.88159873126
604 0.3448178666179519 -0.2724885173119658 43144.60452691677
605 0.3448178666383487 -0.2719448297038589 43091.81632681376
606 0.344817861329744 -0.2713933671749144 43032.18541307946
607 0.3448178638082546 -0.2708344384627432 42943.96389482596
608 0.3448178599251165 -0.270268341778037 42817.709477791
609 0.3448178548300914 -0.2696953209213731 42679.08985988767
610 0.3448178492517605 -0.2691155900521225 42529.13280605962
611 0.3448178463358192 -0.268529330756495 42368.94265803642
612 0.3448178464689823 -0.2679366977026288 42198.67619072731
613 0.3448178537839075 -0.2673378082611211 42020.33701472546
614 0.3448178510139305 -0.2667327878638648 41834.87516225782
615 0.3448178511034211 -0.2661217054990519 41643.45222824325
616 0.3448178570203637 -0.2655046199207453 41446.52919338206
617 0.3448178657288233 -0.2648815864811427 41245.46766779153
618 0.3448178744649518 -0.2642526357271727 41040.69913590782
619 0.3448178702599535 -0.2636178007753329 40833.49196119919
620 0.344817871808006 -0.2629770691482389 40624.66225203909
621 0.3448178683423089 -0.2623304703262028 40345.1344299569
622 0.344817870727768 -0.2616780000193717 39969.28641220122
623 0.3448178727924344 -0.2610196866925118 39595.75527411059
624 0.344817882193362 -0.2603555143011404 39228.66249966044
625 0.3448178830353757 -0.2596855260810323 38866.87370109667
626 0.3448178741305744 -0.2590097524276325 38516.13888746824
627 0.3448178738768437 -0.2583282143636093 38179.57294155867
628 0.3448178726515654 -0.2576409723688142 37749.86618658676
629 0.3448178751847166 -0.2569480978402165 37188.50931462541
630 0.3448178802899105 -0.2562496760286849 36660.20981534583
631 0.3448178862803301 -0.2555458238765695 36170.71076343523
632 0.344817877102042 -0.2548366856861226 35726.31391785938
633 0.3448178734839146 -0.2541223973638158 35191.02869421551
634 0.3448178731013654 -0.253403134939039 34500.12388057927
635 0.3448178738258639 -0.2526790911687985 33895.36538098376
636 0.3448178757967897 -0.2519504888932728 33370.63275274972
637 0.3448178753084203 -0.251217566674909 32829.57661423433
638 0.3448178756169202 -0.2504805922471413 32059.46561680966
639 0.3448178748017753 -0.2497398545286398 31413.98483203564
640 0.3448178751232557 -0.2489956530195697 30884.55798583347
641 0.3448178755331838 -0.2482483249176242 30227.18462695535
642 0.3448178767361937 -0.2474981999481842 29485.82752800063
643 0.344817880322333 -0.2467456376067031 28893.42967803344
644 0.344817880721094 -0.2459910214244705 28433.30785224505
645 0.3448178775230842 -0.2452347349158878 27626.00396685499
646 0.344817876903089 -0.2444771704558927 26995.37659569045
647 0.3448178760653811 -0.2437187319333644 26514.95585746779
648 0.3448178772896045 -0.2429598249370616 25853.94707375529
649 0.3448178780385454 -0.2422008491147879 25201.22329732501
650 0.3448178801155444 -0.241442228970895 24702.1513087531
651 0.3448178817782395 -0.2406843632783459 24116.77005716421
652 0.3448178462956296 -0.2399276745027934 23459.42857788077
653 0.344817868800767 -0.2391724567561 22955.69242092797
654 0.3448178769742061 -0.2384191261955147 22322.87659968265
655 0.3448178824448571 -0.2376680195031212 21654.82609529485
656 0.3448178854686711 -0.23691945565883 21146.59918762135
657 0.3448178835693925 -0.2361737322091333 20409.51769817666
658 0.3448178840290083 -0.2354310913950063 19767.41921545411
659 0.3448178807417071 -0.2346917638216477 19149.58920274603
660 0.3448178792764234 -0.2339559317927615 18378.97417184205
661 0.3448178783225956 -0.2332237336337432 17773.68744193274
662 0.3448178802356052 -0.2324952537574732 16949.64206802983
663 0.344817878134013 -0.2317705623897892 16238.84655045919
664 0.3448178783247983 -0.2310496374028221 15487.87764241968
665 0.3448178767994503 -0.2303324243036544 14675.92062161709
666 0.3448178744125666 -0.2296187923849053 13981.92005010761
667 0.3448178700429165 -0.2289085809035517 13070.58401684816
668 0.3448178697475688 -0.228201532790191 12336.61889522943
669 0.3448178705743992 -0.2274973447758411 11383.47653214501
670 0.3448178679612007 -0.2267956462180636 10577.57177304541
671 0.3448178626447674 -0.2260959916682106 9716.014983848911
672 0.3448178541264415 -0.2253978668005046 8827.153344312434
673 0.344817844543241 -0.2247006800541974 8001.844715203588
674 0.3448178345830856 -0.2240037702922951 7035.682306181548
675 0.3448178242742597 -0.2233064011417577 6248.96828088459
676 0.3448178153098403 -0.2226077583651523 5218.649147703535
677 0.344817807846097 -0.2219069609248793 4376.152407829913
678 0.3448178032502582 -0.2212030453697963 3432.350677873442
679 0.3448177988294876 -0.2204949855053482 2522.873914536489
680 0.3448177949738431 -0.2197816754374013 1680.888610953356
681 0.3448177935796128 -0.2190619367444789 693.850860769206
682 0.344817791596252 -0.2183345332242931 -113.9527001226195
683 0.3448177894746523 -0.2175981528720811 -1105.452400206687
684 0.3448177873592448 -0.2168514290189973 -1978.196141941494
685 0.3448177854659032 -0.2160929398468575 -2853.489196131483
686 0.3448177839199628 -0.2153212092225814 -3800.998315352995
687 0.3448177826364826 -0.21453472719578 -4576.596449405945
688 0.3448177815903 -0.2137319433724787 -5560.288777515837
689 0.34481778072289 -0.2129112821907218 -6397.406339500829
690 0.344817779988962 -0.2120711586405905 -7259.174902360048
691 0.3448177793552991 -0.2112099763228476 -8186.244138173219
692 0.344817778797276 -0.2103261519926787 -8943.983282172851
693 0.3448177782718295 -0.2094181243915943 -9901.603264166562
694 0.3448177777106374 -0.2084843577767088 -10732.98716736169
695 0.3448177771097767 -0.2075233728208176 -11512.11046780374
696 0.344817776510781 -0.2065337531671753 -12439.52133040812
697 0.3448177759783928 -0.2055141545132255 -13208.21501535491
698 0.3448177755139716 -0.2044633342802097 -14060.65329504388
699 0.3448177750087847 -0.2033801618151275 -14925.07185633303
700 0.3448177744817723 -0.2022636246987286 -15635.34779792611
701 0.3448177739884632 -0.2011128565353562 -16525.7793008443
702 0.3448177735277517 -0.1999271441645025 -17308.55010196292
703 0.3448177730674462 -0.1987059338483924 -17961.20567147569
704 0.3448177725549024 -0.1974488552985764 -18859.4668339465
705 0.3448177720092708 -0.1961557305988404 -19605.21066516964
706 0.3448177714863936 -0.1948265646599692 -20245.97558043435
707 0.3448177709947592 -0.1934615671108638 -21108.98804065793
708 0.3448177704751055 -0.1920611626832381 -21832.56811447154
709 0.3448177699416506 -0.1906259695267088 -22453.5265911812
710 0.3448177693953086 -0.1891568102493288 -23293.51216070395
711 0.34481776884008 -0.1876547121739983 -23998.07430592321
712 0.344817768254921 -0.1861208957831724 -24589.23918276142
713 0.3448177676391311 -0.1845567543558722 -25364.62930406845
714 0.3448177669795634 -0.1829638534215299 -26067.5963732066
715 0.3448177663473529 -0.1813439217709912 -26660.3202388986
716 0.3448177657734381 -0.1796988179329306 -27324.15502867681
717 0.3448177653043185 -0.1780305092573717 -28031.86617654572
718 0.3448177649418546 -0.1763410568277018 -28631.11992461264
719 0.3448177646238219 -0.174632598501396 -29145.91380367509
720 0.3448177643760765 -0.172907312880185 -29870.94784784411
721 0.3448177641767523 -0.1711673810757831 -30487.62476003745
722 0.3448177640278004 -0.169414970007763 -31012.57062192397
723 0.3448177639235043 -0.1676522004476239 -31490.05915098661
724 0.3448177638231563 -0.165881129503269 -32134.24325754622
725 0.3448177637263979 -0.1641037035770355 -32684.30809120836
726 0.3448177636227817 -0.1623217314917253 -33156.1645553843
727 0.3448177635151049 -0.1605368532480435 -33561.56364638697
728 0.344817763398598 -0.1587505224610448 -34083.0612003596
729 0.3448177632262767 -0.1569639773665472 -34593.14936189554
730 0.3448177630242376 -0.1551782293748937 -35032.87697194094
731 0.3448177627680255 -0.1533940312972025 -35412.7860224081
732 0.3448177624539522 -0.1516118524340981 -35740.3857752019
733 0.3448177620764189 -0.1498318789144952 -36090.84165859944
734 0.3448177616433695 -0.1480539675044548 -36510.27649789788
735 0.3448177611548278 -0.1462776848822409 -36873.01376782335
736 0.3448177606752155 -0.1445022798056443 -37188.50749906144
737 0.3448177602187666 -0.1427266844329273 -37461.91992588875
738 0.3448177597993397 -0.140949517852921 -37697.76555226515
739 0.3448177593761501 -0.1391690882000869 -37901.02635747282
740 0.3448177589392713 -0.1373834089005098 -38075.96259753242
741 0.3448177584822969 -0.135590220204592 -38280.13439595031
742 0.3448177580196281 -0.1337869901295837 -38499.62152109051
743 0.3448177575493498 -0.1319709474081675 -38685.2508160705
